RMSE,R^2 Adjusted,Features
42004.72008028023,0.7105220309746083,"['Bsmt Exposure_No', 'Gr Liv Area', 'Lot Area', 'Exter Cond_Gd', 'Misc Feature_Gar2', 'Heating QC_Fa', 'House Style_2.5Unf', 'Total Bsmt SF', 'Exterior 2nd_Stone', 'Exter Qual_Fa', 'Garage Qual_Po', 'Roof Style_Gable', 'Functional_Maj2', 'Condition 2_Feedr', 'Exterior 1st_VinylSd']"
42000.06382634965,0.7101589209605402,"['Screen Porch', 'Electrical_Mix', 'Overall Qual', 'Neighborhood_NAmes', 'Exterior 2nd_Other', 'Roof Matl_Tar&Grv', 'Bsmt Cond_Gd', 'Condition 1_Norm', 'Foundation_Stone', 'Functional_Sal', 'Bsmt Cond_NA', 'Mo Sold', 'MS Zoning_C (all)', 'Neighborhood_CollgCr', 'Exterior 1st_MetalSd', 'Mas Vnr Area', 'Misc Feature_Gar2', 'TotRms AbvGrd']"
42059.6747349225,0.7096213969129164,"['Condition 1_RRAn', 'Bsmt Exposure_NA', 'Alley_Pave', 'Exterior 2nd_Plywood', 'Heating_GasA', 'Bsmt Exposure_No', 'Mas Vnr Type_NA', 'Overall Qual', 'Exterior 1st_BrkFace', 'Alley_Grvl', 'Exter Cond_Gd', 'Garage Finish_Unf', 'Garage Cond_TA', 'Garage Type_Attchd', 'MS Zoning_RM', 'Bsmt Qual_NA']"
42356.350134311484,0.7056551873176279,"['House Style_2.5Fin', 'Bsmt Qual_TA', 'BsmtFin Type 1_Rec', 'MS Zoning_RL', 'Bldg Type_Duplex', 'Garage Qual_NA', 'Exterior 2nd_Stone', 'Pool Area', 'Exter Qual_TA', 'Overall Qual', 'Neighborhood_NAmes', 'Bsmt Qual_TA', 'Condition 2_PosA', 'Pool QC_NA', 'Bsmt Qual_Gd']"
42408.51294718651,0.7050746826228897,"['House Style_2Story', 'Mas Vnr Type_Stone', 'Half Bath', 'Exter Cond_Po', 'Enclosed Porch', 'Exterior 1st_Wd Sdng', 'Neighborhood_Greens', 'BsmtFin Type 2_LwQ', 'BsmtFin Type 1_Rec', 'MS Zoning_RH', 'Exter Qual_TA', 'Gr Liv Area', 'Wood Deck SF', 'Functional_Sal']"
42432.77484180538,0.7041559066471856,"['Bsmt Full Bath', 'Bedroom AbvGr', 'Bsmt Cond_Po', 'Paved Drive_Y', 'Condition 1_Feedr', 'Overall Qual', 'BsmtFin Type 2_GLQ', 'BsmtFin Type 1_Rec', 'Garage Type_NA', 'Bsmt Cond_Gd', 'Fence_MnPrv', 'Heating_GasA', 'Paved Drive_Y', 'BsmtFin Type 2_GLQ', 'Exterior 1st_Plywood', 'BsmtFin Type 1_Unf', 'Garage Finish_Unf', 'Exterior 2nd_Brk Cmn']"
42529.828676525955,0.7033849154924943,"['Sale Type_New', 'Garage Cars', 'Bldg Type_2fmCon', 'Sale Type_WD ', 'Condition 1_PosN', 'Total Bsmt SF', 'Garage Finish_Unf', 'Kitchen AbvGr', 'Neighborhood_NoRidge', 'Bsmt Exposure_Mn', 'Exter Qual_TA', 'Fireplace Qu_Fa', 'Garage Type_Basment', 'Garage Finish_Unf']"
42604.6758035067,0.7023399866565927,"['Sale Type_ConLI', 'Sale Type_ConLw', 'Lot Config_CulDSac', 'Functional_Maj2', 'Fireplace Qu_Po', 'Neighborhood_Mitchel', 'Exterior 1st_VinylSd', 'Roof Style_Shed', 'Total Bsmt SF', 'Exterior 1st_CBlock', 'Lot Config_Inside', 'Gr Liv Area', 'Bsmt Cond_Po', 'Sale Type_CWD']"
42609.566014207856,0.7022716512594123,"['Garage Type_Attchd', '2nd Flr SF', 'Mas Vnr Type_BrkFace', 'Pool Area', 'Sale Type_VWD', 'Bsmt Unf SF', 'Fence_MnWw', 'Bsmt Qual_Gd', '2nd Flr SF', 'Condition 1_RRAe', 'Bsmt Cond_Gd', 'Condition 1_Norm', 'Overall Qual', 'Bsmt Full Bath']"
42657.633104433095,0.7013061358763173,"['Kitchen Qual_Fa', 'Exterior 1st_ImStucc', 'BsmtFin Type 1_Unf', 'Roof Style_Hip', 'Mas Vnr Area', 'Overall Qual', 'Exterior 2nd_MetalSd', 'Pool QC_Gd', 'Fireplace Qu_Fa', 'Neighborhood_SWISU', 'Condition 1_PosA', 'BsmtFin SF 2', 'Garage Type_Basment', 'Garage Finish_RFn', 'Lot Shape_IR3', 'Fireplace Qu_NA']"
42651.49694326035,0.701098156518188,"['Overall Qual', 'Exterior 2nd_BrkFace', 'Neighborhood_NoRidge', 'Condition 2_PosA', 'Neighborhood_Blueste', 'Neighborhood_ClearCr', 'Mas Vnr Area', 'Exterior 1st_VinylSd', 'Neighborhood_Greens', 'Neighborhood_Sawyer', 'BsmtFin Type 1_BLQ', 'Sale Type_Oth', 'Pool QC_Fa', 'Garage Qual_NA', 'Exterior 2nd_MetalSd', 'Lot Config_CulDSac', 'Lot Config_FR3', 'Roof Matl_Metal']"
42704.737707290464,0.7006461075003604,"['Mas Vnr Type_BrkFace', 'Pool QC_TA', 'Exterior 1st_HdBoard', 'Sale Type_New', 'Lot Config_CulDSac', 'Exter Qual_TA', 'Gr Liv Area', 'Exter Cond_Fa', 'Garage Type_BuiltIn', 'Open Porch SF', 'Garage Cond_Po', 'Sale Type_Oth', 'Open Porch SF', 'Paved Drive_P', 'Utilities_NoSeWa', 'Bsmt Cond_Po']"
42825.45145064242,0.6989513446238365,"['Roof Matl_Metal', 'Exterior 1st_CemntBd', 'Pool Area', 'Exterior 2nd_MetalSd', 'Exter Qual_Gd', 'Bsmt Exposure_Gd', 'Sale Type_Oth', 'Fireplace Qu_Gd', 'Gr Liv Area', 'Street_Pave', 'Neighborhood_CollgCr', 'Sale Type_New', 'Garage Finish_RFn', 'Condition 1_RRAe', 'Sale Type_Oth', 'Foundation_CBlock']"
42851.43735152567,0.6985858893300454,"['Sale Type_CWD', 'Condition 1_Norm', 'Garage Area', 'Neighborhood_NWAmes', 'Exterior 1st_Plywood', 'Mas Vnr Area', 'Full Bath', 'Bsmt Full Bath', 'Roof Style_Shed', 'Land Slope_Mod', 'Exterior 1st_Stone', '1st Flr SF', 'Paved Drive_Y', 'Land Contour_HLS', 'Yr Sold', 'Exterior 2nd_Stone']"
42858.150730511385,0.6984914390250195,"['BsmtFin Type 1_GLQ', 'Neighborhood_Landmrk', 'Utilities_NoSeWa', 'Fireplace Qu_Gd', 'Functional_Min2', 'House Style_1Story', 'Heating QC_Po', 'Utilities_NoSewr', 'Pool Area', 'Neighborhood_Somerst', 'Exterior 1st_HdBoard', 'Open Porch SF', 'Bsmt Cond_Gd', 'Overall Qual', 'Fence_GdWo', 'BsmtFin Type 2_LwQ']"
42902.61155893719,0.6981623398308319,"['Misc Feature_Othr', 'Condition 1_RRAn', 'Exterior 1st_BrkFace', 'MS Zoning_RM', 'Exterior 1st_Wd Sdng', 'Overall Qual', 'Condition 1_RRNn', 'Neighborhood_Somerst', 'Lot Shape_Reg', 'Exterior 2nd_ImStucc', 'Bsmt Qual_TA', 'Mas Vnr Type_NA', 'Lot Config_FR2', 'MS Zoning_RM']"
42908.60645858532,0.6976324489732884,"['Gr Liv Area', 'House Style_2Story', 'Mo Sold', 'TotRms AbvGrd', 'Fence_GdWo', 'Mas Vnr Type_CBlock', 'Exter Qual_TA', 'Condition 1_RRAe', 'Garage Cond_Gd', 'Garage Type_Basment', 'Bsmt Qual_NA', 'Neighborhood_Timber', 'Exterior 1st_PreCast', 'Exterior 1st_BrkFace', 'Exter Qual_Fa', 'Garage Finish_NA', 'Fence_MnWw']"
42962.37438453932,0.6968741925989475,"['Exterior 2nd_BrkFace', 'Kitchen Qual_Po', 'Low Qual Fin SF', 'MS Zoning_RM', 'Neighborhood_GrnHill', 'Kitchen Qual_Fa', 'Neighborhood_NoRidge', 'Exterior 2nd_Other', 'Bedroom AbvGr', 'Kitchen Qual_TA', 'Exter Cond_Fa', 'Electrical_FuseP', 'Pool QC_Fa', 'Overall Qual', 'Condition 1_RRAe', 'Foundation_CBlock', 'Lot Config_FR2']"
43002.856939523874,0.6967501562858878,"['Exter Cond_Gd', 'Bsmt Exposure_Gd', 'Heating_OthW', 'Exterior 2nd_Other', 'Mas Vnr Area', 'Exterior 1st_Stone', 'Exterior 2nd_AsphShn', 'Overall Qual', 'Roof Matl_Tar&Grv', 'Neighborhood_NPkVill', 'House Style_2.5Fin', 'Misc Feature_Gar2', 'Roof Matl_CompShg', 'Exterior 2nd_Stucco']"
43016.93902981716,0.6965515140935121,"['Neighborhood_Mitchel', 'Bsmt Exposure_No', 'Mas Vnr Type_BrkFace', 'Overall Qual', 'Exterior 2nd_HdBoard', 'Exterior 2nd_HdBoard', 'Exter Qual_Fa', 'Garage Qual_NA', 'Sale Type_WD ', 'Garage Qual_Gd', 'Alley_Pave', 'Overall Cond', 'Lot Config_FR3', 'Functional_Mod']"
43100.31229110126,0.6952244238073857,"['Heating_OthW', 'Fireplace Qu_TA', 'Id', 'Fireplaces', 'Fireplace Qu_NA', 'Overall Qual', 'Exterior 1st_PreCast', 'MS Zoning_C (all)', 'Garage Cond_Gd', 'Exterior 2nd_HdBoard', 'Half Bath', 'Electrical_Mix', 'Condition 2_PosA', 'Neighborhood_ClearCr', 'Misc Feature_Shed']"
43085.13439396614,0.6949893940927978,"['Foundation_PConc', 'Garage Finish_Unf', 'Exterior 1st_Plywood', 'Kitchen Qual_Fa', 'Functional_Sev', 'Exterior 2nd_Other', 'Kitchen Qual_Po', 'Bsmt Cond_Gd', 'Fireplace Qu_Po', 'TotRms AbvGrd', 'Gr Liv Area', 'Lot Shape_Reg', 'BsmtFin Type 2_BLQ', 'Bsmt Exposure_No', 'Neighborhood_Veenker', 'Exterior 1st_ImStucc', 'BsmtFin SF 2', 'Neighborhood_GrnHill']"
43195.185378609516,0.6938811934478457,"['BsmtFin Type 2_Rec', 'Overall Qual', 'Roof Matl_Tar&Grv', 'Misc Feature_Othr', 'Utilities_NoSewr', 'Exterior 1st_ImStucc', 'Garage Qual_NA', 'Lot Config_Inside', 'BsmtFin Type 1_Unf', 'Exter Cond_Fa', 'Garage Cond_Fa', 'Condition 2_Feedr', 'Pool QC_Gd', 'MS Zoning_RH', 'Full Bath']"
