RMSE,R^2 Adjusted,Features
30174.30639646192,0.8505460547252098,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_Gd', 'Heating QC_Fa', 'Bsmt Qual_Po', 'Condition 2_Feedr', 'Heating_OthW', 'MS Zoning_RM', 'Exterior 2nd_Other', 'Kitchen Qual_Fa', 'Mas Vnr Area', 'Fence_GdWo']"
30169.534403748097,0.8505198317971747,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_Fa', 'Bsmt Qual_Gd', 'Utilities_NoSewr', 'Sale Type_ConLD', 'Neighborhood_Mitchel', 'Bsmt Qual_Po', 'Exterior 1st_BrkComm', 'Misc Feature_Othr', 'Lot Config_CulDSac', 'Paved Drive_Y', 'Exterior 1st_AsphShn']"
30177.157792176044,0.8505178073502031,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Lot Shape_IR2', 'Alley_Grvl', 'Fireplace Qu_NA', 'Low Qual Fin SF', 'Heating_GasW', 'House Style_SLvl', 'House Style_1.5Unf', 'Garage Type_Basment', 'Bsmt Exposure_Mn', 'Foundation_PConc']"
30193.111255896416,0.8505067093726802,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bldg Type_Duplex', 'Neighborhood_Crawfor', 'Exterior 1st_ImStucc', 'Bsmt Exposure_No', 'Heating QC_Gd', 'Neighborhood_BrkSide', 'Neighborhood_NoRidge', 'BsmtFin Type 2_BLQ']"
30187.377821109312,0.8504900460068299,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Functional_Maj2', 'Land Slope_Sev', 'House Style_1Story', 'Bldg Type_TwnhsE', 'Condition 1_RRAe', 'Misc Feature_Othr', 'Garage Cond_NA', 'Open Porch SF', 'Lot Shape_IR2']"
30165.177179052538,0.8504894640958649,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Unf SF', 'Bsmt Exposure_Mn', 'Foundation_Slab', 'Exter Cond_Gd', 'Utilities_NoSewr', 'Garage Cond_NA', 'Bsmt Exposure_No', 'House Style_SLvl', 'MS Zoning_I (all)', 'Exterior 2nd_CBlock', 'Neighborhood_Edwards', 'Garage Type_Attchd']"
30188.108483848493,0.8504828083676272,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 1_Norm', 'Condition 2_Norm', 'Kitchen Qual_Gd', 'Fireplaces', 'Exterior 2nd_CBlock', 'Heating_Wall', 'BsmtFin Type 2_NA', 'Exterior 1st_HdBoard', 'Garage Type_Basment']"
30198.19579686147,0.8504563555847027,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exter Cond_TA', 'Fence_GdWo', 'Paved Drive_P', 'BsmtFin Type 2_Unf', 'Garage Cond_Fa', 'Kitchen AbvGr', 'Exter Qual_Gd', 'BsmtFin Type 1_NA']"
30179.738622669756,0.8504186975671463,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Misc Val', 'Garage Cond_Gd', 'Year Remod/Add', 'Sale Type_Oth', 'Neighborhood_StoneBr', 'BsmtFin Type 2_GLQ', 'Condition 2_RRAn', 'BsmtFin Type 1_BLQ', 'Heating_GasA', 'Bsmt Exposure_Mn', 'Functional_Typ']"
30180.711517279862,0.8504090534022063,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Kitchen Qual_Po', 'Garage Type_Attchd', 'Garage Type_Basment', 'Land Slope_Sev', 'Foundation_Slab', 'Functional_Typ', 'Condition 1_Norm', 'Foundation_Stone', 'Exterior 1st_BrkFace', 'Neighborhood_Timber', 'Heating_Grav']"
30199.438199847198,0.8503705585259996,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Mas Vnr Type_BrkFace', 'Garage Cars', 'Roof Matl_Tar&Grv', 'Heating QC_Gd', 'Total Bsmt SF', 'Sale Type_ConLI', 'Neighborhood_NridgHt', 'Garage Cond_Fa', 'Yr Sold']"
30188.628477191254,0.8503305621539607,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Roof Matl_Membran', 'Overall Cond', 'Neighborhood_IDOTRR', 'MS Zoning_RM', 'Exter Qual_Fa', 'Heating_Grav', 'Functional_Min1', 'MS Zoning_RL', 'Exterior 2nd_CBlock', 'Heating QC_Po', 'Neighborhood_MeadowV']"
30198.5874642757,0.8503054287164985,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_Fa', 'Exterior 2nd_AsphShn', 'Roof Style_Gambrel', 'BsmtFin Type 2_Unf', 'Fence_MnWw', 'Land Slope_Sev', 'Kitchen AbvGr', 'Roof Matl_WdShake', 'Heating_Wall', 'Exterior 2nd_Brk Cmn']"
30198.787452030847,0.8503034460290346,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_MetalSd', 'Roof Matl_Metal', 'Neighborhood_GrnHill', 'Overall Cond', 'Neighborhood_Sawyer', 'Roof Matl_Tar&Grv', 'Lot Config_Inside', 'Bldg Type_Twnhs', 'Land Slope_Mod', 'Functional_Typ']"
30206.99337988024,0.8502956817173416,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_TA', 'Functional_Min1', 'Neighborhood_NPkVill', 'House Style_SLvl', 'Sale Type_ConLI', 'Heating QC_TA', 'Sale Type_ConLI', 'Neighborhood_SWISU', 'Lot Config_Inside']"
30185.36285008662,0.8502893008251106,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_Stucco', 'Condition 1_RRNe', 'Kitchen AbvGr', 'Land Slope_Mod', 'Exterior 2nd_MetalSd', 'Sale Type_WD ', 'Exterior 1st_WdShing', 'Garage Type_NA', 'Neighborhood_Timber', 'Mas Vnr Type_CBlock', 'Heating_GasA', 'Lot Shape_IR2']"
30198.979270554897,0.8502279100568443,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_BrkFace', 'Garage Cond_Po', 'Yr Sold', 'Exterior 2nd_CBlock', 'Neighborhood_SWISU', 'House Style_1Story', 'Bsmt Cond_Po', 'Neighborhood_NWAmes', 'Exterior 2nd_PreCast', '3Ssn Porch', 'Neighborhood_ClearCr']"
30209.290274579165,0.8501993021293082,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'House Style_1.5Unf', 'MS Zoning_RH', 'Paved Drive_Y', 'MS SubClass', 'Garage Finish_RFn', 'TotRms AbvGrd', 'Open Porch SF', 'Neighborhood_ClearCr', 'Neighborhood_GrnHill', 'House Style_2.5Unf']"
30210.276488986285,0.8501895211634802,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_Oth', 'Bedroom AbvGr', 'MS Zoning_RM', 'Misc Feature_Gar2', 'Neighborhood_BrkSide', 'Paved Drive_Y', 'Heating QC_Gd', 'Functional_Mod', 'Lot Config_FR2', 'Garage Qual_NA']"
30218.970919058615,0.8501032787113072,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Sale Type_New', 'Bldg Type_TwnhsE', 'Neighborhood_Edwards', 'Misc Feature_Shed', 'Garage Yr Blt', 'Functional_Min1', 'Neighborhood_GrnHill', 'Neighborhood_Edwards', 'Overall Cond', 'Garage Cars']"
30204.42286777181,0.8501001767466124,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_Fa', 'Electrical_FuseP', 'Bsmt Cond_TA', 'Exter Qual_Gd', 'Functional_Maj2', 'Exterior 1st_ImStucc', 'Heating_GasA', 'Heating QC_TA', 'Exterior 1st_HdBoard', 'Condition 1_Feedr', 'BsmtFin Type 2_Unf', 'Condition 2_Feedr']"
30212.860335682697,0.8500901918959041,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Heating_Grav', 'Garage Cond_Gd', 'Neighborhood_Veenker', 'Bsmt Qual_Po', 'House Style_2.5Unf', 'Neighborhood_MeadowV', 'Kitchen Qual_TA', 'Exterior 1st_MetalSd', 'Garage Finish_Unf', '3Ssn Porch', 'Exterior 1st_WdShing']"
30241.613281090697,0.8500260334298517,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exter Qual_TA', 'Misc Feature_NA', 'Functional_Min2', 'Neighborhood_Blueste', 'Exterior 1st_BrkComm', 'Functional_Typ', 'MS Zoning_RM', 'Bsmt Cond_NA']"
30245.113619438875,0.8499913137207901,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Cond_Po', 'Neighborhood_ClearCr', 'Garage Cond_Po', 'Neighborhood_CollgCr', 'Bldg Type_Twnhs', 'Exterior 1st_PreCast', 'Condition 1_Feedr', 'Land Slope_Mod']"
30242.335862628206,0.8499451657003732,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fence_MnPrv', 'Wood Deck SF', 'Yr Sold', 'Sale Type_Oth', 'Garage Type_CarPort', 'Bsmt Full Bath', 'Heating QC_Fa', 'Misc Val', 'Overall Cond']"
30228.11926052653,0.8499387305573733,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Pool Area', 'Condition 2_Feedr', 'BsmtFin Type 1_Unf', 'Bedroom AbvGr', 'Exterior 1st_Wd Sdng', 'Fireplace Qu_NA', 'Total Bsmt SF', 'Mo Sold', 'Overall Cond', 'Bedroom AbvGr', 'Alley_Grvl']"
30228.805295010632,0.8499319191264084,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_TA', 'Sale Type_ConLD', 'Misc Feature_Othr', 'Neighborhood_Gilbert', 'Condition 2_RRNn', 'Exterior 1st_CemntBd', 'Bsmt Cond_Po', 'Fireplaces', 'Functional_Min2', 'Garage Type_BuiltIn', 'Misc Feature_TenC']"
30236.659562030585,0.8499277435741167,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_Stone', 'Land Slope_Mod', 'Roof Matl_Membran', 'Garage Cond_NA', 'Lot Frontage', 'Functional_Min2', 'Misc Feature_Othr', 'Exterior 1st_HdBoard', 'Foundation_PConc', 'Neighborhood_Sawyer']"
30237.21986264062,0.8499221816928033,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Finish_RFn', 'Condition 1_RRNn', 'Exter Cond_TA', 'Garage Qual_TA', 'Exterior 1st_VinylSd', 'Wood Deck SF', 'Exterior 2nd_Stucco', 'Mas Vnr Area', 'Condition 2_RRNn', 'Neighborhood_MeadowV']"
30239.429371416,0.8499002477733888,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_Blueste', 'Bsmt Exposure_NA', 'Land Contour_Lvl', 'Exterior 2nd_BrkFace', 'Mas Vnr Type_None', 'Yr Sold', 'Condition 2_RRNn', 'Roof Style_Shed', 'Fireplace Qu_Gd', 'Electrical_SBrkr']"
30248.85628930282,0.8498804533034601,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'BsmtFin Type 1_LwQ', 'Lot Shape_Reg', 'BsmtFin Type 2_LwQ', 'Heating QC_TA', 'Paved Drive_P', 'Condition 1_PosA', 'Exterior 1st_CBlock', 'Condition 2_Feedr', 'Exterior 2nd_AsphShn']"
30250.72502158208,0.8498619043768194,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fireplace Qu_NA', 'Functional_Sal', 'Heating QC_Po', 'Garage Type_BuiltIn', 'BsmtFin Type 1_LwQ', 'Neighborhood_BrkSide', 'Total Bsmt SF', 'Roof Matl_Membran', 'Bsmt Cond_TA']"
30258.434869660934,0.8498591440526612,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Cond_Gd', 'Misc Feature_Gar2', 'Exter Cond_Gd', 'Sale Type_New', 'Alley_Grvl', 'Condition 2_RRAe', 'Roof Matl_Metal', 'Exterior 1st_MetalSd']"
30259.099189016048,0.8497787688107284,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Yr Sold', 'Neighborhood_Landmrk', 'Land Slope_Mod', 'Garage Qual_Po', 'Functional_Typ', 'Misc Feature_Othr', 'Neighborhood_OldTown', 'Exter Qual_TA', 'Roof Style_Shed']"
30261.075066711957,0.8497591496892711,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 1_PosA', 'Roof Style_Mansard', 'Garage Qual_Fa', 'Functional_Sev', 'Bldg Type_Duplex', 'Condition 2_RRAe', 'Condition 1_PosA', 'Neighborhood_MeadowV', 'Kitchen Qual_Fa']"
30253.652913939648,0.8497590114898371,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_CmentBd', 'Mo Sold', 'Bsmt Qual_Gd', 'Roof Style_Gambrel', 'Alley_Pave', 'Half Bath', 'Exterior 2nd_CmentBd', 'House Style_1Story', 'BsmtFin Type 1_BLQ', 'Land Slope_Mod']"
30261.599948725543,0.8497539377525658,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 1_RRAe', 'Foundation_PConc', 'Garage Finish_NA', 'Neighborhood_Sawyer', 'Functional_Maj2', 'Neighborhood_Greens', 'Neighborhood_BrkSide', 'Fireplace Qu_NA', 'Neighborhood_Gilbert']"
30247.75421191055,0.8497437199018896,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Misc Feature_Gar2', 'Electrical_FuseF', 'Lot Config_FR3', 'Condition 1_RRAn', 'Garage Qual_Fa', 'BsmtFin SF 2', 'Garage Qual_Fa', 'Exterior 1st_HdBoard', 'Sale Type_WD ', 'Neighborhood_Gilbert', 'Condition 2_PosN']"
30241.741498860618,0.8497295348670592,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Alley_Pave', 'Exterior 2nd_Stone', 'Exter Cond_TA', 'Condition 1_PosA', 'Neighborhood_BrkSide', 'Exterior 2nd_Other', 'Bsmt Qual_Po', 'Neighborhood_IDOTRR', 'Neighborhood_NoRidge', 'Fence_MnPrv', 'Condition 2_Norm', 'Bldg Type_Duplex']"
30250.5994691277,0.8497154508363834,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Qual_Po', 'Id', 'Neighborhood_GrnHill', 'MS Zoning_RH', 'Neighborhood_BrkSide', 'Bsmt Exposure_No', 'Sale Type_ConLI', 'Sale Type_ConLI', 'Total Bsmt SF', 'Bsmt Cond_Po', 'Neighborhood_SawyerW']"
30267.490045295468,0.8496954444844137,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_MetalSd', 'Garage Cond_NA', 'House Style_1.5Unf', 'House Style_SLvl', 'MS Zoning_I (all)', 'Neighborhood_Edwards', 'Land Slope_Mod', 'Overall Cond', 'Bsmt Cond_NA']"
30267.588925416167,0.8496944624302794,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Heating QC_Fa', 'Heating QC_Po', 'Exterior 1st_Wd Sdng', 'Full Bath', 'Sale Type_WD ', 'Heating_Grav', 'Id', 'Bldg Type_Duplex', 'Street_Pave']"
30273.06439719859,0.8496400763229222,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_NWAmes', 'Condition 2_RRAn', '3Ssn Porch', 'Condition 2_Norm', 'Exterior 2nd_Wd Shng', 'Roof Matl_Metal', 'Neighborhood_Somerst', 'Condition 2_Feedr', 'Bldg Type_Duplex']"
30259.198587194547,0.8496299980993798,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Cond_NA', 'Low Qual Fin SF', 'Kitchen Qual_TA', 'Exter Qual_Gd', 'Fence_MnPrv', 'Central Air_Y', 'Neighborhood_SawyerW', 'Bsmt Cond_Fa', 'Street_Pave', 'Roof Matl_Metal', 'Neighborhood_CollgCr']"
30275.867942186203,0.8496122258004923,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Type_CarPort', 'Bsmt Qual_Gd', 'Neighborhood_BrkSide', 'Bldg Type_TwnhsE', 'Garage Type_Detchd', 'Exterior 2nd_MetalSd', 'Exter Qual_Gd', 'Bsmt Half Bath', 'BsmtFin Type 2_NA']"
30283.473165048887,0.8496105636828652,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_RRNn', 'Neighborhood_Veenker', 'Heating QC_Po', 'Exterior 2nd_VinylSd', 'Exterior 1st_BrkComm', 'Sale Type_ConLI', 'MS SubClass', 'Misc Feature_Shed']"
30283.704870111636,0.8496082623532326,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Fence_NA', 'Bldg Type_Duplex', 'Condition 2_Norm', 'Condition 2_Norm', 'Electrical_FuseF', 'BsmtFin Type 1_BLQ', 'Condition 2_Feedr', 'Garage Cond_Po']"
30271.929088583805,0.8495774360663296,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Type_BuiltIn', 'BsmtFin Type 2_Rec', 'Roof Matl_WdShngl', 'Exterior 1st_WdShing', 'Overall Cond', 'House Style_2Story', 'Bsmt Qual_Po', 'BsmtFin Type 1_Rec', 'Foundation_PConc', 'Exter Qual_Gd']"
30293.51480991965,0.8495108123974816,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Cond_Fa', 'Fireplace Qu_Gd', 'Condition 2_RRAn', 'Garage Cond_NA', 'Garage Cond_NA', 'Exterior 2nd_MetalSd', 'Lot Frontage', 'Bsmt Cond_NA']"
30263.974479731864,0.8495085033849479,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'BsmtFin Type 1_Rec', 'BsmtFin Type 2_GLQ', 'Condition 2_Norm', 'Mas Vnr Type_CBlock', 'Bldg Type_2fmCon', 'Bldg Type_Duplex', 'Kitchen Qual_Po', 'Bsmt Half Bath', 'Lot Config_CulDSac', 'Pool QC_Fa', 'Mas Vnr Type_None', 'Exterior 1st_BrkComm']"
30269.53523032201,0.849453195212464,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'BsmtFin Type 2_GLQ', 'Exterior 2nd_ImStucc', 'Heating QC_TA', 'Exterior 1st_PreCast', 'Foundation_PConc', 'Exterior 2nd_PreCast', 'Garage Cond_Po', 'Neighborhood_OldTown', 'Functional_Sev', 'Exterior 1st_HdBoard', 'Condition 2_PosA', 'Neighborhood_GrnHill']"
30300.894416343024,0.8494374840795559,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 1_RRAn', 'Functional_Typ', 'Bsmt Qual_Fa', 'Neighborhood_GrnHill', 'Exterior 1st_BrkFace', 'Lot Frontage', 'House Style_1.5Unf', 'Lot Config_FR3']"
30302.59182029386,0.8494206151011008,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_PreCast', 'Year Remod/Add', 'Neighborhood_Veenker', 'Lot Config_FR2', 'Exter Cond_Gd', 'House Style_SFoyer', 'Lot Frontage', 'Bsmt Qual_Po']"
30289.35763267283,0.8494041797823462,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 1st_WdShing', 'Lot Shape_IR2', 'Neighborhood_NWAmes', 'Land Contour_Low', 'Exterior 1st_WdShing', 'Exterior 1st_PreCast', 'Screen Porch', 'BsmtFin Type 1_GLQ', 'BsmtFin Type 1_LwQ', 'BsmtFin Type 2_Rec']"
30297.90389290789,0.8493932300251195,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_Gd', 'Screen Porch', 'Functional_Sal', 'Exterior 2nd_PreCast', 'Condition 2_RRNn', 'Kitchen Qual_Fa', 'Functional_Sal', 'Exter Qual_Gd', 'Condition 2_PosA']"
30283.295676250546,0.849390406683491,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Finish_RFn', 'Fence_MnWw', 'Lot Config_CulDSac', 'Bsmt Unf SF', 'Exter Qual_Fa', 'Condition 2_PosA', 'Neighborhood_Veenker', 'Garage Type_BuiltIn', 'Wood Deck SF', 'Garage Cond_Gd', 'Exterior 2nd_MetalSd']"
30291.187544088105,0.849385982939861,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Qual_Gd', 'Kitchen AbvGr', 'Low Qual Fin SF', 'Sale Type_ConLD', 'Half Bath', 'Fence_GdWo', 'TotRms AbvGrd', 'Heating_Wall', 'Roof Matl_WdShngl', 'Id']"
30306.67484365935,0.8493800337164163,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_MetalSd', 'Bsmt Exposure_No', 'Garage Type_Detchd', 'Neighborhood_SawyerW', 'Mas Vnr Type_BrkFace', 'Electrical_Mix', 'Lot Shape_Reg', 'Fence_MnPrv']"
30299.869934049195,0.8493736835433587,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_RRAn', 'MS Zoning_RL', 'Kitchen Qual_Fa', 'Exterior 1st_AsphShn', 'Bldg Type_Twnhs', 'Roof Style_Gable', 'Overall Cond', 'Sale Type_Con', 'Land Slope_Sev']"
30287.021177080165,0.849353347924475,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_HdBoard', 'Neighborhood_OldTown', 'Lot Config_FR3', 'Roof Matl_Membran', 'Mas Vnr Type_NA', 'Garage Cond_TA', 'Neighborhood_NWAmes', 'Bsmt Cond_TA', 'Mas Vnr Type_None', 'Garage Qual_TA', 'Lot Frontage']"
30310.57004647436,0.8493413139939419,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Foundation_CBlock', 'Neighborhood_NPkVill', 'Paved Drive_Y', 'Sale Type_Con', 'Fence_GdWo', 'Bedroom AbvGr', 'Garage Finish_NA', 'Bedroom AbvGr']"
30297.401520385145,0.8493241822641504,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Garage Cond_TA', 'Utilities_NoSeWa', '2nd Flr SF', 'Total Bsmt SF', 'Bsmt Cond_Fa', 'Exterior 2nd_Stone', 'Misc Feature_NA', 'Exterior 1st_Plywood', 'Exterior 2nd_Plywood', 'Bsmt Qual_Gd']"
30285.92700298831,0.8492901007247582,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Condition 2_RRNn', 'Neighborhood_Sawyer', 'Roof Matl_WdShake', 'Electrical_FuseF', 'Kitchen Qual_TA', 'Heating_OthW', 'Neighborhood_IDOTRR', 'MS Zoning_RL', 'MS Zoning_I (all)', 'BsmtFin Type 2_NA', 'Low Qual Fin SF', 'Mas Vnr Type_Stone']"
30286.124269833246,0.8492881374258867,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Pool QC_TA', 'Exter Cond_Po', 'BsmtFin Type 1_LwQ', 'Misc Feature_NA', 'Paved Drive_P', 'Open Porch SF', 'Lot Area', 'Exterior 2nd_MetalSd', 'Bsmt Qual_NA', 'Foundation_Slab', 'Neighborhood_Blueste', 'Exterior 2nd_ImStucc']"
30301.17306028672,0.8492866664904449,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Bsmt Cond_NA', 'Functional_Sal', 'Bsmt Qual_Fa', 'Lot Config_FR3', 'Exterior 1st_BrkFace', 'Alley_Grvl', 'Functional_Sal', 'Condition 1_Feedr', 'Bedroom AbvGr', 'Exterior 1st_WdShing']"
30298.110030869666,0.8492430165389524,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Land Contour_Lvl', 'Sale Type_WD ', 'Bsmt Half Bath', 'Condition 1_Norm', 'Land Slope_Mod', 'Exter Cond_Po', 'Exterior 2nd_Other', 'Garage Type_NA', 'Exterior 1st_VinylSd', 'Neighborhood_Timber', 'Paved Drive_Y']"
30306.6040109929,0.8492326362365162,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Neighborhood_Landmrk', 'Fence_MnPrv', 'Functional_Mod', 'BsmtFin Type 2_LwQ', 'Fence_MnWw', 'Exter Qual_Gd', 'Heating_Grav', 'Lot Area', 'Neighborhood_NPkVill', 'Functional_Sal']"
30294.95440828072,0.8492002423486895,"['Overall Qual', 'Gr Liv Area', 'Garage Area', 'Year Built', '1st Flr SF', 'BsmtFin SF 1', 'Exterior 2nd_ImStucc', 'Foundation_Stone', 'Neighborhood_ClearCr', 'House Style_1.5Unf', 'Garage Finish_Unf', 'Fireplace Qu_TA', 'Roof Matl_Roll', 'Exterior 2nd_Plywood', 'Land Slope_Mod', 'Garage Qual_Fa', 'Neighborhood_Landmrk', 'Exterior 1st_PreCast']"
